sample_index_at_1MHz,D0,D1,D2,D3,D4,D5,D6,D7
5374993,0,0,0,0,0,0,0,1
5375514,0,0,0,0,0,0,1,1
5375522,0,0,0,0,0,0,1,0
5376038,0,0,0,0,0,0,0,0
5376046,0,0,0,0,0,0,0,1
5376566,0,0,0,0,0,0,1,1
5376574,0,0,0,0,0,0,1,0
5377091,0,0,0,0,0,0,0,0
5377099,0,0,0,0,0,0,0,1
5377620,0,0,0,0,0,0,1,1
5377628,0,0,0,0,0,0,1,0
5378146,0,0,0,0,0,0,0,0
5378154,0,0,0,0,0,0,0,1
5378673,0,0,0,0,0,0,1,1
5378681,0,0,0,0,0,0,1,0
5379198,0,0,0,0,0,0,0,0
5379206,0,0,0,0,0,0,0,1
5379728,0,0,0,0,0,0,1,1
5379736,0,0,0,0,0,0,1,0
5380252,0,0,0,0,0,0,0,0
5380260,0,0,0,0,0,0,0,1
5380780,0,0,0,0,0,0,1,1
5380788,0,0,0,0,0,0,1,0
5381307,0,0,0,0,0,0,0,0
5381314,0,0,0,0,0,0,0,1
5381835,0,0,0,0,0,0,1,1
5381843,0,0,0,0,0,0,1,0
5382360,0,0,0,0,0,0,0,0
5382368,0,0,0,0,0,0,0,1
5382889,0,0,0,0,0,0,1,1
5382897,0,0,0,0,0,0,1,0
5383413,0,0,0,0,0,0,0,0
5383421,0,0,0,0,0,0,0,1
5383941,0,0,0,0,0,0,1,1
5383949,0,0,0,0,0,0,1,0
5384466,0,0,0,0,0,0,0,0
5384474,0,0,0,0,0,0,0,1
5384995,0,0,0,0,0,0,1,1
5385004,0,0,0,0,0,0,1,0
5385520,0,0,0,0,0,0,0,0
5385528,0,0,0,0,0,0,0,1
5386048,0,0,0,0,0,0,1,1
5386056,0,0,0,0,0,0,1,0
5386573,0,0,0,0,0,0,0,0
5386581,0,0,0,0,0,0,0,1
5387102,0,0,0,0,0,0,1,1
5387110,0,0,0,0,0,0,1,0
5387626,0,0,0,0,0,0,0,0
5387634,0,0,0,0,0,0,0,1
5388155,0,0,0,0,0,0,1,1
5388163,0,0,0,0,0,0,1,0
5388680,0,0,0,0,0,0,0,0
5388687,0,0,0,0,0,0,0,1
5389208,0,0,0,0,0,0,1,1
5389216,0,0,0,0,0,0,1,0
5389732,0,0,0,0,0,0,0,0
5389739,0,0,0,0,0,0,0,1
5390260,0,0,0,0,0,0,1,1
5390268,0,0,0,0,0,0,1,0
5390785,0,0,0,0,0,0,0,0
5390792,0,0,0,0,0,0,0,1
5391313,0,0,0,0,0,0,1,1
5391321,0,0,0,0,0,0,1,0
5391838,0,0,0,0,0,0,0,0
5391845,0,0,0,0,0,0,0,1
5392366,0,0,0,0,0,0,1,1
5392374,0,0,0,0,0,0,1,0
5392891,0,0,0,0,0,0,0,0
5392899,0,0,0,0,0,0,0,1
5393420,0,0,0,0,0,0,1,1
5393428,0,0,0,0,0,0,1,0
5393944,0,0,0,0,0,0,0,0
5393952,0,0,0,0,0,0,0,1
5394472,0,0,0,0,0,0,1,1
5394480,0,0,0,0,0,0,1,0
5394997,0,0,0,0,0,0,0,0
5395005,0,0,0,0,0,0,0,1
5395526,0,0,0,0,0,0,1,1
5395534,0,0,0,0,0,0,1,0
5396050,0,0,0,0,0,0,0,0
5396058,0,0,0,0,0,0,0,1
5396579,0,0,0,0,0,0,1,1
5396586,0,0,0,0,0,0,1,0
5397102,0,0,0,0,0,0,0,0
5397109,0,0,0,0,0,0,0,1
5397630,0,0,0,0,0,0,1,1
5397638,0,0,0,0,0,0,1,0
5398155,0,0,0,0,0,0,0,0
5398163,0,0,0,0,0,0,0,1
5398683,0,0,0,0,0,0,1,1
5398691,0,0,0,0,0,0,1,0
5399208,0,0,0,0,0,0,0,0
5399216,0,0,0,0,0,0,0,1
5399737,0,0,0,0,0,0,1,1
5399745,0,0,0,0,0,0,1,0
5400262,0,0,0,0,0,0,0,0
5400270,0,0,0,0,0,0,0,1
5400790,0,0,0,0,0,0,1,1
5400799,0,0,0,0,0,0,1,0
5401315,0,0,0,0,0,0,0,0
5401323,0,0,0,0,0,0,0,1
5401844,0,0,0,0,0,0,1,1
5401852,0,0,0,0,0,0,1,0
5402368,0,0,0,0,0,0,0,0
5402376,0,0,0,0,0,0,0,1
5402896,0,0,0,0,0,0,1,1
5402904,0,0,0,0,0,0,1,0
5403421,0,0,0,0,0,0,0,0
5403429,0,0,0,0,0,0,0,1
5403950,0,0,0,0,0,0,1,1
5403958,0,0,0,0,0,0,1,0
5404475,0,0,0,0,0,0,0,0
5404483,0,0,0,0,0,0,0,1
5405004,0,0,0,0,0,0,1,1
5405012,0,0,0,0,0,0,1,0
5405528,0,0,0,0,0,0,0,0
5405536,0,0,0,0,0,0,0,1
5406057,0,0,0,0,0,0,1,1
5406065,0,0,0,0,0,0,1,0
5406580,0,0,0,0,0,0,0,0
5406588,0,0,0,0,0,0,0,1
5407109,0,0,0,0,0,0,1,1
5407117,0,0,0,0,0,0,1,0
5407634,0,0,0,0,0,0,0,0
5407642,0,0,0,0,0,0,0,1
5408163,0,0,0,0,0,0,1,1
5408171,0,0,0,0,0,0,1,0
5408688,0,0,0,0,0,0,0,0
5408695,0,0,0,0,0,0,0,1
5409216,0,0,0,0,0,0,1,1
5409224,0,0,0,0,0,0,1,0
5409739,0,0,0,0,0,0,0,0
5409747,0,0,0,0,0,0,0,1
5410268,0,0,0,0,0,0,1,1
5410276,0,0,0,0,0,0,1,0
5410792,0,0,0,0,0,0,0,0
5410800,0,0,0,0,0,0,0,1
5411320,0,0,0,0,0,0,1,1
5411328,0,0,0,0,0,0,1,0
5411846,0,0,0,0,0,0,0,0
5411853,0,0,0,0,0,0,0,1
5412374,0,0,0,0,0,0,1,1
5412382,0,0,0,0,0,0,1,0
5412899,0,0,0,0,0,0,0,0
5412906,0,0,0,0,0,0,0,1
5413427,0,0,0,0,0,0,1,1
5413436,0,0,0,0,0,0,1,0
5413952,0,0,0,0,0,0,0,0
5413959,0,0,0,0,0,0,0,1
5414480,0,0,0,0,0,0,1,1
5414488,0,0,0,0,0,0,1,0
5415004,0,0,0,0,0,0,0,0
5415012,0,0,0,0,0,0,0,1
5415533,0,0,0,0,0,0,1,1
5415541,0,0,0,0,0,0,1,0
5416057,0,0,0,0,0,0,0,0
5416065,0,0,0,0,0,0,0,1
5416585,0,0,0,0,0,0,1,1
5416594,0,0,0,0,0,0,1,0
5417111,0,0,0,0,0,0,0,0
5417119,0,0,0,0,0,0,0,1
5417639,0,0,0,0,0,0,1,1
5417647,0,0,0,0,0,0,1,0
5418164,0,0,0,0,0,0,0,0
5418172,0,0,0,0,0,0,0,1
5418693,0,0,0,0,0,0,1,1
5418700,0,0,0,0,0,0,1,0
5419217,0,0,0,0,0,0,0,0
5419225,0,0,0,0,0,0,0,1
5419746,0,0,0,0,0,0,1,1
5419754,0,0,0,0,0,0,1,0
5420272,0,0,0,0,0,0,0,0
5420280,0,0,0,0,0,0,0,1
5420801,0,0,0,0,0,0,1,1
5420809,0,0,0,0,0,0,1,0
5421326,0,0,0,0,0,0,0,0
5421333,0,0,0,0,0,0,0,1
5421854,0,0,0,0,0,0,1,1
5421862,0,0,0,0,0,0,1,0
5422380,0,0,0,0,0,0,0,0
5422388,0,0,0,0,0,0,0,1
5422909,0,0,0,0,0,0,1,1
5422916,0,0,0,0,0,0,1,0
5423434,0,0,0,0,0,0,0,0
5423442,0,0,0,0,0,0,0,1
5423962,0,0,0,0,0,0,1,1
5423971,0,0,0,0,0,0,1,0
5424486,0,0,0,0,0,0,0,0
5424494,0,0,0,0,0,0,0,1
5425014,0,0,0,0,0,0,1,1
5425023,0,0,0,0,0,0,1,0
5425539,0,0,0,0,0,0,0,0
5425547,0,0,0,0,0,0,0,1
5426067,0,0,0,0,0,0,1,1
5426076,0,0,0,0,0,0,1,0
5426592,0,0,0,0,0,0,0,0
5426600,0,0,0,0,0,0,0,1
5427121,0,0,0,0,0,0,1,1
5427128,0,0,0,0,0,0,1,0
5427645,0,0,0,0,0,0,0,0
5427653,0,0,0,0,0,0,0,1
5428174,0,0,0,0,0,0,1,1
5428182,0,0,0,0,0,0,1,0
5428699,0,0,0,0,0,0,0,0
5428708,0,0,0,0,0,0,0,1
5429229,0,0,0,0,0,0,1,1
5429237,0,0,0,0,0,0,1,0
5429753,0,0,0,0,0,0,0,0
5429760,0,0,0,0,0,0,0,1
5430281,0,0,0,0,0,0,1,1
5430289,0,0,0,0,0,0,1,0
5430806,0,0,0,0,0,0,0,0
5430814,0,0,0,0,0,0,0,1
5431335,0,0,0,0,0,0,1,1
5431343,0,0,0,0,0,0,1,0
5431860,0,0,0,0,0,0,0,0
5431868,0,0,0,0,0,0,0,1
5432388,0,0,0,0,0,0,1,1
5432396,0,0,0,0,0,0,1,0
5432914,0,0,0,0,0,0,0,0
5432921,0,0,0,0,0,0,0,1
5433442,0,0,0,0,0,0,1,1
5433450,0,0,0,0,0,0,1,0
5433967,0,0,0,0,0,0,0,0
5433975,0,0,0,0,0,0,0,1
5434497,0,0,0,0,0,0,1,1
5434505,0,0,0,0,0,0,1,0
5435021,0,0,0,0,0,0,0,0
5435029,0,0,0,0,0,0,0,1
5435550,0,0,0,0,0,0,1,1
5435558,0,0,0,0,0,0,1,0
5436075,0,0,0,0,0,0,0,0
5436083,0,0,0,0,0,0,0,1
5436604,0,0,0,0,0,0,1,1
5436612,0,0,0,0,0,0,1,0
5437128,0,0,0,0,0,0,0,0
5437136,0,0,0,0,0,0,0,1
5437657,0,0,0,0,0,0,1,1
5437665,0,0,0,0,0,0,1,0
5438181,0,0,0,0,0,0,0,0
5438189,0,0,0,0,0,0,0,1
5438710,0,0,0,0,0,0,1,1
5438717,0,0,0,0,0,0,1,0
5439235,0,0,0,0,0,0,0,0
5439242,0,0,0,0,0,0,0,1
5439764,0,0,0,0,0,0,1,1
5439772,0,0,0,0,0,0,1,0
5440289,0,0,0,0,0,0,0,0
5440296,0,0,0,0,0,0,0,1
5440816,0,0,0,0,0,0,1,1
5440824,0,0,0,0,0,0,1,0
5441341,0,0,0,0,0,0,0,0
5441349,0,0,0,0,0,0,0,1
5441870,0,0,0,0,0,0,1,1
5441878,0,0,0,0,0,0,1,0
5442394,0,0,0,0,0,0,0,0
5442402,0,0,0,0,0,0,0,1
5442923,0,0,0,0,0,0,1,1
5442931,0,0,0,0,0,0,1,0
5443448,0,0,0,0,0,0,0,0
5443456,0,0,0,0,0,0,0,1
5443977,0,0,0,0,0,0,1,1
5443985,0,0,0,0,0,0,1,0
5444502,0,0,0,0,0,0,0,0
5444510,0,0,0,0,0,0,0,1
5445031,0,0,0,0,0,0,1,1
5445039,0,0,0,0,0,0,1,0
5445555,0,0,0,0,0,0,0,0
5445563,0,0,0,0,0,0,0,1
5446084,0,0,0,0,0,0,1,1
5446092,0,0,0,0,0,0,1,0
5446608,0,0,0,0,0,0,0,0
5446616,0,0,0,0,0,0,0,1
5447138,0,0,0,0,0,0,1,1
5447146,0,0,0,0,0,0,1,0
5447662,0,0,0,0,0,0,0,0
5447670,0,0,0,0,0,0,0,1
5448191,0,0,0,0,0,0,1,1
5448199,0,0,0,0,0,0,1,0
5448717,0,0,0,0,0,0,0,0
5448724,0,0,0,0,0,0,0,1
5449244,0,0,0,0,0,0,1,1
5449253,0,0,0,0,0,0,1,0
5449769,0,0,0,0,0,0,0,0
5449777,0,0,0,0,0,0,0,1
5450298,0,0,0,0,0,0,1,1
5450306,0,0,0,0,0,0,1,0
5450821,0,0,0,0,0,0,0,0
5450829,0,0,0,0,0,0,0,1
5451350,0,0,0,0,0,0,1,1
5451358,0,0,0,0,0,0,1,0
5451875,0,0,0,0,0,0,0,0
5451883,0,0,0,0,0,0,0,1
5452403,0,0,0,0,0,0,1,1
5452411,0,0,0,0,0,0,1,0
5452927,0,0,0,0,0,0,0,0
5452935,0,0,0,0,0,0,0,1
5453455,0,0,0,0,0,0,1,1
5453463,0,0,0,0,0,0,1,0
5453980,0,0,0,0,0,0,0,0
5453988,0,0,0,0,0,0,0,1
5454508,0,0,0,0,0,0,1,1
5454516,0,0,0,0,0,0,1,0
5455032,0,0,0,0,0,0,0,0
5455040,0,0,0,0,0,0,0,1
5455560,0,0,0,0,0,0,1,1
5455568,0,0,0,0,0,0,1,0
5456084,0,0,0,0,0,0,0,0
5456092,0,0,0,0,0,0,0,1
5456612,0,0,0,0,0,0,1,1
5456620,0,0,0,0,0,0,1,0
5457136,0,0,0,0,0,0,0,0
5457144,0,0,0,0,0,0,0,1
5457664,0,0,0,0,0,0,1,1
5457673,0,0,0,0,0,0,1,0
5458190,0,0,0,0,0,0,0,0
5458198,0,0,0,0,0,0,0,1
5458718,0,0,0,0,0,0,1,1
5458726,0,0,0,0,0,0,1,0
5459243,0,0,0,0,0,0,0,0
5459250,0,0,0,0,0,0,0,1
5459771,0,0,0,0,0,0,1,1
5459779,0,0,0,0,0,0,1,0
5460296,0,0,0,0,0,0,0,0
5460303,0,0,0,0,0,0,0,1
5460824,0,0,0,0,0,0,1,1
5460832,0,0,0,0,0,0,1,0
5461349,0,0,0,0,0,0,0,0
5461357,0,0,0,0,0,0,0,1
5461877,0,0,0,0,0,0,1,1
5461885,0,0,0,0,0,0,1,0
5462402,0,0,0,0,0,0,0,0
5462410,0,0,0,0,0,0,0,1
5462930,0,0,0,0,0,0,1,1
5462938,0,0,0,0,0,0,1,0
5463455,0,0,0,0,0,0,0,0
5463463,0,0,0,0,0,0,0,1
5463984,0,0,0,0,0,0,1,1
5463992,0,0,0,0,0,0,1,0
5464509,0,0,0,0,0,0,0,0
5464516,0,0,0,0,0,0,0,1
5465037,0,0,0,0,0,0,1,1
5465045,0,0,0,0,0,0,1,0
5465562,0,0,0,0,0,0,0,0
5465570,0,0,0,0,0,0,0,1
5466090,0,0,0,0,0,0,1,1
5466099,0,0,0,0,0,0,1,0
5466616,0,0,0,0,0,0,0,0
5466624,0,0,0,0,0,0,0,1
5467144,0,0,0,0,0,0,1,1
5467152,0,0,0,0,0,0,1,0
5467669,0,0,0,0,0,0,0,0
5467677,0,0,0,0,0,0,0,1
5468198,0,0,0,0,0,0,1,1
5468206,0,0,0,0,0,0,1,0
5468724,0,0,0,0,0,0,0,0
5468732,0,0,0,0,0,0,0,1
5469254,0,0,0,0,0,0,1,1
5469261,0,0,0,0,0,0,1,0
5469779,0,0,0,0,0,0,0,0
5469786,0,0,0,0,0,0,0,1
5470307,0,0,0,0,0,0,1,1
5470315,0,0,0,0,0,0,1,0
5470831,0,0,0,0,0,0,0,0
5470839,0,0,0,0,0,0,0,1
5471360,0,0,0,0,0,0,1,1
5471369,0,0,0,0,0,0,1,0
5471885,0,0,0,0,0,0,0,0
5471893,0,0,0,0,0,0,0,1
5472413,0,0,0,0,0,0,1,1
5472421,0,0,0,0,0,0,1,0
5472938,0,0,0,0,0,0,0,0
5472946,0,0,0,0,0,0,0,1
5473467,0,0,0,0,0,0,1,1
5473475,0,0,0,0,0,0,1,0
5473991,0,0,0,0,0,0,0,0
5473998,0,0,0,0,0,0,0,1
5474519,0,0,0,0,0,0,1,1
5474527,0,0,0,0,0,0,1,0
5475045,0,0,0,0,0,0,0,0
5475053,0,0,0,0,0,0,0,1
5475573,0,0,0,0,0,0,1,1
5475581,0,0,0,0,0,0,1,0
5476098,0,0,0,0,0,0,0,0
5476105,0,0,0,0,0,0,0,1
5476626,0,0,0,0,0,0,1,1
5476634,0,0,0,0,0,0,1,0
5477152,0,0,0,0,0,0,0,0
5477160,0,0,0,0,0,0,0,1
5477680,0,0,0,0,0,0,1,1
5477688,0,0,0,0,0,0,1,0
5478205,0,0,0,0,0,0,0,0
5478213,0,0,0,0,0,0,0,1
5478734,0,0,0,0,0,0,1,1
5478742,0,0,0,0,0,0,1,0
5479259,0,0,0,0,0,0,0,0
5479267,0,0,0,0,0,0,0,1
5479789,0,0,0,0,0,0,1,1
5479797,0,0,0,0,0,0,1,0
5480314,0,0,0,0,0,0,0,0
5480322,0,0,0,0,0,0,0,1
5480843,0,0,0,0,0,0,1,1
5480851,0,0,0,0,0,0,1,0
5481368,0,0,0,0,0,0,0,0
5481375,0,0,0,0,0,0,0,1
5481895,0,0,0,0,0,0,1,1
5481904,0,0,0,0,0,0,1,0
5482421,0,0,0,0,0,0,0,0
5482428,0,0,0,0,0,0,0,1
5482949,0,0,0,0,0,0,1,1
5482957,0,0,0,0,0,0,1,0
5483474,0,0,0,0,0,0,0,0
5483482,0,0,0,0,0,0,0,1
5484003,0,0,0,0,0,0,1,1
5484011,0,0,0,0,0,0,1,0
5484528,0,0,0,0,0,0,0,0
5484536,0,0,0,0,0,0,0,1
5485057,0,0,0,0,0,0,1,1
5485065,0,0,0,0,0,0,1,0
5485582,0,0,0,0,0,0,0,0
5485589,0,0,0,0,0,0,0,1
5486110,0,0,0,0,0,0,1,1
5486118,0,0,0,0,0,0,1,0
5486634,0,0,0,0,0,0,0,0
5486641,0,0,0,0,0,0,0,1
5487162,0,0,0,0,0,0,1,1
5487170,0,0,0,0,0,0,1,0
5487686,0,0,0,0,0,0,0,0
5487694,0,0,0,0,0,0,0,1
5488214,0,0,0,0,0,0,1,1
5488222,0,0,0,0,0,0,1,0
5488738,0,0,0,0,0,0,0,0
5488746,0,0,0,0,0,0,0,1
5489266,0,0,0,0,0,0,1,1
5489274,0,0,0,0,0,0,1,0
5489791,0,0,0,0,0,0,0,0
5489799,0,0,0,0,0,0,0,1
5490319,0,0,0,0,0,0,1,1
5490327,0,0,0,0,0,0,1,0
5490843,0,0,0,0,0,0,0,0
5490851,0,0,0,0,0,0,0,1
5491371,0,0,0,0,0,0,1,1
5491379,0,0,0,0,0,0,1,0
5491896,0,0,0,0,0,0,0,0
5491903,0,0,0,0,0,0,0,1
5492424,0,0,0,0,0,0,1,1
5492432,0,0,0,0,0,0,1,0
5492949,0,0,0,0,0,0,0,0
5492956,0,0,0,0,0,0,0,1
5493478,0,0,0,0,0,0,1,1
5493486,0,0,0,0,0,0,1,0
5494002,0,0,0,0,0,0,0,0
5494010,0,0,0,0,0,0,0,1
5494531,0,0,0,0,0,0,1,1
5494539,0,0,0,0,0,0,1,0
5495056,0,0,0,0,0,0,0,0
5495064,0,0,0,0,0,0,0,1
5495585,0,0,0,0,0,0,1,1
5495593,0,0,0,0,0,0,1,0
5496110,0,0,0,0,0,0,0,0
5496117,0,0,0,0,0,0,0,1
5496639,0,0,0,0,0,0,1,1
5496647,0,0,0,0,0,0,1,0
5497163,0,0,0,0,0,0,0,0
5497171,0,0,0,0,0,0,0,1
5497691,0,0,0,0,0,0,1,1
5497699,0,0,0,0,0,0,1,0
5498216,0,0,0,0,0,0,0,0
5498224,0,0,0,0,0,0,0,1
5498745,0,0,0,0,0,0,1,1
5498753,0,0,0,0,0,0,1,0
5499270,0,0,0,0,0,0,0,0
5499277,0,0,0,0,0,0,0,1
5499798,0,0,0,0,0,0,1,1
5499806,0,0,0,0,0,0,1,0
5500324,0,0,0,0,0,0,0,0
5500331,0,0,0,0,0,0,0,1
5500852,0,0,0,0,0,0,1,1
5500860,0,0,0,0,0,0,1,0
5501377,0,0,0,0,0,0,0,0
5501384,0,0,0,0,0,0,0,1
5501904,0,0,0,0,0,0,1,1
5501913,0,0,0,0,0,0,1,0
5502430,0,0,0,0,0,0,0,0
5502438,0,0,0,0,0,0,0,1
5502959,0,0,0,0,0,0,1,1
5502967,0,0,0,0,0,0,1,0
5503483,0,0,0,0,0,0,0,0
5503491,0,0,0,0,0,0,0,1
5504012,0,0,0,0,0,0,1,1
5504020,0,0,0,0,0,0,1,0
5504538,0,0,0,0,0,0,0,0
5504546,0,0,0,0,0,0,0,1
5505067,0,0,0,0,0,0,1,1
5505075,0,0,0,0,0,0,1,0
5505593,0,0,0,0,0,0,0,0
5505601,0,0,0,0,0,0,0,1
5506120,0,0,0,0,0,0,1,1
5506128,0,0,0,0,0,0,1,0
5506646,0,0,0,0,0,0,0,0
5506654,0,0,0,0,0,0,0,1
5507174,0,0,0,0,0,0,1,1
5507182,0,0,0,0,0,0,1,0
5507699,0,0,0,0,0,0,0,0
5507707,0,0,0,0,0,0,0,1
5508228,0,0,0,0,0,0,1,1
5508236,0,0,0,0,0,0,1,0
5508752,0,0,0,0,0,0,0,0
5508760,0,0,0,0,0,0,0,1
5509281,0,0,0,0,0,0,1,1
5509289,0,0,0,0,0,0,1,0
5509806,0,0,0,0,0,0,0,0
5509813,0,0,0,0,0,0,0,1
5510334,0,0,0,0,0,0,1,1
5510342,0,0,0,0,0,0,1,0
5510859,0,0,0,0,0,0,0,0
5510867,0,0,0,0,0,0,0,1
5511387,0,0,0,0,0,0,1,1
5511396,0,0,0,0,0,0,1,0
5511913,0,0,0,0,0,0,0,0
5511921,0,0,0,0,0,0,0,1
5512442,0,0,0,0,0,0,1,1
5512450,0,0,0,0,0,0,1,0
5512966,0,0,0,0,0,0,0,0
5512974,0,0,0,0,0,0,0,1
5513495,0,0,0,0,0,0,1,1
5513503,0,0,0,0,0,0,1,0
5514020,0,0,0,0,0,0,0,0
5514028,0,0,0,0,0,0,0,1
5514549,0,0,0,0,0,0,1,1
5514557,0,0,0,0,0,0,1,0
5515073,0,0,0,0,0,0,0,0
5515081,0,0,0,0,0,0,0,1
5515602,0,0,0,0,0,0,1,1
5515610,0,0,0,0,0,0,1,0
5516127,0,0,0,0,0,0,0,0
5516135,0,0,0,0,0,0,0,1
5516655,0,0,0,0,0,0,1,1
5516664,0,0,0,0,0,0,1,0
5517181,0,0,0,0,0,0,0,0
5517188,0,0,0,0,0,0,0,1
5517709,0,0,0,0,0,0,1,1
5517717,0,0,0,0,0,0,1,0
5518234,0,0,0,0,0,0,0,0
5518241,0,0,0,0,0,0,0,1
5518761,0,0,0,0,0,0,1,1
5518770,0,0,0,0,0,0,1,0
5519288,0,0,0,0,0,0,0,0
5519295,0,0,0,0,0,0,0,1
5519815,0,0,0,0,0,0,1,1
5519824,0,0,0,0,0,0,1,0
5520340,0,0,0,0,0,0,0,0
5520348,0,0,0,0,0,0,0,1
5520869,0,0,0,0,0,0,1,1
5520877,0,0,0,0,0,0,1,0
5521393,0,0,0,0,0,0,0,0
5521401,0,0,0,0,0,0,0,1
5521921,0,0,0,0,0,0,1,1
5521929,0,0,0,0,0,0,1,0
5522444,0,0,0,0,0,0,0,0
5522452,0,0,0,0,0,0,0,1
5522973,0,0,0,0,0,0,1,1
5522981,0,0,0,0,0,0,1,0
5523498,0,0,0,0,0,0,0,0
5523506,0,0,0,0,0,0,0,1
5524026,0,0,0,0,0,0,1,1
5524034,0,0,0,0,0,0,1,0
5524552,0,0,0,0,0,0,0,0
5524560,0,0,0,0,0,0,0,1
5525081,0,0,0,0,0,0,1,1
5525089,0,0,0,0,0,0,1,0
5525606,0,0,0,0,0,0,0,0
5525614,0,0,0,0,0,0,0,1
5526135,0,0,0,0,0,0,1,1
5526143,0,0,0,0,0,0,1,0
5526660,0,0,0,0,0,0,0,0
5526668,0,0,0,0,0,0,0,1
5527187,0,0,0,0,0,0,1,1
5527196,0,0,0,0,0,0,1,0
5527713,0,0,0,0,0,0,0,0
5527721,0,0,0,0,0,0,0,1
5528243,0,0,0,0,0,0,1,1
5528250,0,0,0,0,0,0,1,0
5528767,0,0,0,0,0,0,0,0
5528775,0,0,0,0,0,0,0,1
5529296,0,0,0,0,0,0,1,1
5529304,0,0,0,0,0,0,1,0
5529820,0,0,0,0,0,0,0,0
5529828,0,0,0,0,0,0,0,1
5530348,0,0,0,0,0,0,1,1
5530356,0,0,0,0,0,0,1,0
5530872,0,0,0,0,0,0,0,0
5530880,0,0,0,0,0,0,0,1
5531401,0,0,0,0,0,0,1,1
5531409,0,0,0,0,0,0,1,0
5531926,0,0,0,0,0,0,0,0
5531934,0,0,0,0,0,0,0,1
5532455,0,0,0,0,0,0,1,1
5532462,0,0,0,0,0,0,1,0
5532978,0,0,0,0,0,0,0,0
5532985,0,0,0,0,0,0,0,1
5533506,0,0,0,0,0,0,1,1
5533514,0,0,0,0,0,0,1,0
5534032,0,0,0,0,0,0,0,0
5534039,0,0,0,0,0,0,0,1
5534560,0,0,0,0,0,0,1,1
5534568,0,0,0,0,0,0,1,0
5535085,0,0,0,0,0,0,0,0
5535093,0,0,0,0,0,0,0,1
5535614,0,0,0,0,0,0,1,1
5535621,0,0,0,0,0,0,1,0
5536137,0,0,0,0,0,0,0,0
5536145,0,0,0,0,0,0,0,1
5536666,0,0,0,0,0,0,1,1
5536674,0,0,0,0,0,0,1,0
5537190,0,0,0,0,0,0,0,0
5537198,0,0,0,0,0,0,0,1
5537719,0,0,0,0,0,0,1,1
5537727,0,0,0,0,0,0,1,0
5538244,0,0,0,0,0,0,0,0
5538252,0,0,0,0,0,0,0,1
5538772,0,0,0,0,0,0,1,1
5538780,0,0,0,0,0,0,1,0
5539296,0,0,0,0,0,0,0,0
5539303,0,0,0,0,0,0,0,1
5539823,0,0,0,0,0,0,1,1
5539831,0,0,0,0,0,0,1,0
5540348,0,0,0,0,0,0,0,0
5540356,0,0,0,0,0,0,0,1
5540877,0,0,0,0,0,0,1,1
5540885,0,0,0,0,0,0,1,0
5541401,0,0,0,0,0,0,0,0
5541409,0,0,0,0,0,0,0,1
5541930,0,0,0,0,0,0,1,1
5541938,0,0,0,0,0,0,1,0
5542455,0,0,0,0,0,0,0,0
5542462,0,0,0,0,0,0,0,1
5542983,0,0,0,0,0,0,1,1
5542991,0,0,0,0,0,0,1,0
5543507,0,0,0,0,0,0,0,0
5543515,0,0,0,0,0,0,0,1
5544036,0,0,0,0,0,0,1,1
5544044,0,0,0,0,0,0,1,0
5544561,0,0,0,0,0,0,0,0
5544569,0,0,0,0,0,0,0,1
5545089,0,0,0,0,0,0,1,1
5545097,0,0,0,0,0,0,1,0
5545614,0,0,0,0,0,0,0,0
5545622,0,0,0,0,0,0,0,1
5546142,0,0,0,0,0,0,1,1
5546150,0,0,0,0,0,0,1,0
5546667,0,0,0,0,0,0,0,0
5546675,0,0,0,0,0,0,0,1
5547196,0,0,0,0,0,0,1,1
5547204,0,0,0,0,0,0,1,0
5547721,0,0,0,0,0,0,0,0
5547729,0,0,0,0,0,0,0,1
5548250,0,0,0,0,0,0,1,1
5548258,0,0,0,0,0,0,1,0
5548775,0,0,0,0,0,0,0,0
5548782,0,0,0,0,0,0,0,1
5549303,0,0,0,0,0,0,1,1
5549311,0,0,0,0,0,0,1,0
5549827,0,0,0,0,0,0,0,0
5549835,0,0,0,0,0,0,0,1
5550355,0,0,0,0,0,0,1,1
5550363,0,0,0,0,0,0,1,0
5550879,0,0,0,0,0,0,0,0
5550887,0,0,0,0,0,0,0,1
5551408,0,0,0,0,0,0,1,1
5551415,0,0,0,0,0,0,1,0
5551932,0,0,0,0,0,0,0,0
5551940,0,0,0,0,0,0,0,1
5552460,0,0,0,0,0,0,1,1
5552468,0,0,0,0,0,0,1,0
5552984,0,0,0,0,0,0,0,0
5552992,0,0,0,0,0,0,0,1
5553512,0,0,0,0,0,0,1,1
5553521,0,0,0,0,0,0,1,0
5554038,0,0,0,0,0,0,0,0
5554046,0,0,0,0,0,0,0,1
5554566,0,0,0,0,0,0,1,1
5554574,0,0,0,0,0,0,1,0
5555091,0,0,0,0,0,0,0,0
5555098,0,0,0,0,0,0,0,1
5555618,0,0,0,0,0,0,1,1
5555626,0,0,0,0,0,0,1,0
5556142,0,0,0,0,0,0,0,0
5556150,0,0,0,0,0,0,0,1
5556670,0,0,0,0,0,0,1,1
5556679,0,0,0,0,0,0,1,0
5557195,0,0,0,0,0,0,0,0
5557203,0,0,0,0,0,0,0,1
5557723,0,0,0,0,0,0,1,1
5557731,0,0,0,0,0,0,1,0
5558248,0,0,0,0,0,0,0,0
5558256,0,0,0,0,0,0,0,1
5558776,0,0,0,0,0,0,1,1
